Sample_ID,sample,pcr_rep,Sample_Plate,taxon,Sample Code,Sample Label,field_rep,Sample_Date,Metadata Reference,depth,meters,reads
e00191_1,e00191,1,YUMI_eDNA_Plate1,Gadidae,202117601,Prince William Sound,A,2021-07-04T00:00:00Z,Yumi_USGS,40,m,0
e00191_1,e00191,1,YUMI_eDNA_Plate1,Ammodytidae,202117601,Prince William Sound,A,2021-07-04T00:00:00Z,Yumi_USGS,40,m,0
e00191_1,e00191,1,YUMI_eDNA_Plate1,Triglops_macellus,202117601,Prince William Sound,A,2021-07-04T00:00:00Z,Yumi_USGS,40,m,592
e00192_1,e00192,1,YUMI_eDNA_Plate1,Clupeidae,202117601,Prince William Sound,B,2021-07-04T00:00:00Z,Yumi_USGS,40,m,0
e00192_1,e00192,1,YUMI_eDNA_Plate1,Gadidae,202117601,Prince William Sound,B,2021-07-04T00:00:00Z,Yumi_USGS,40,m,0
e00192_1,e00192,1,YUMI_eDNA_Plate1,Oncorhynchus,202117601,Prince William Sound,B,2021-07-04T00:00:00Z,Yumi_USGS,40,m,3
e00192_1,e00192,1,YUMI_eDNA_Plate1,Ammodytidae,202117601,Prince William Sound,B,2021-07-04T00:00:00Z,Yumi_USGS,40,m,0
e00192_1,e00192,1,YUMI_eDNA_Plate1,Pleuronectidae,202117601,Prince William Sound,B,2021-07-04T00:00:00Z,Yumi_USGS,40,m,0
e00192_1,e00192,1,YUMI_eDNA_Plate1,Leuroglossus_schmidti,202117601,Prince William Sound,B,2021-07-04T00:00:00Z,Yumi_USGS,40,m,1
e00193_1,e00193,1,YUMI_eDNA_Plate1,Gadidae,202117601,Prince William Sound,C,2021-07-04T00:00:00Z,Yumi_USGS,40,m,4760
e00193_1,e00193,1,YUMI_eDNA_Plate1,Oncorhynchus,202117601,Prince William Sound,C,2021-07-04T00:00:00Z,Yumi_USGS,40,m,2141
e00193_1,e00193,1,YUMI_eDNA_Plate1,Pleuronectidae,202117601,Prince William Sound,C,2021-07-04T00:00:00Z,Yumi_USGS,40,m,0
e00194_1,e00194,1,YUMI_eDNA_Plate1,Clupeidae,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,10,m,7941
e00194_1,e00194,1,YUMI_eDNA_Plate1,Gadidae,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,10,m,0
e00194_1,e00194,1,YUMI_eDNA_Plate1,Oncorhynchus,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,10,m,0
e00195_1,e00195,1,YUMI_eDNA_Plate1,Clupeidae,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,10,m,4812
e00195_1,e00195,1,YUMI_eDNA_Plate1,Gadidae,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,10,m,0
e00195_1,e00195,1,YUMI_eDNA_Plate1,Oncorhynchus,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,10,m,2366
e00195_1,e00195,1,YUMI_eDNA_Plate1,Ammodytidae,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,10,m,0
e00196_1,e00196,1,YUMI_eDNA_Plate1,Clupeidae,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,10,m,7528
e00196_1,e00196,1,YUMI_eDNA_Plate1,Gadidae,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,10,m,0
e00196_1,e00196,1,YUMI_eDNA_Plate1,Oncorhynchus,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,10,m,2
e00196_1,e00196,1,YUMI_eDNA_Plate1,Ammodytidae,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,10,m,0
e00197_1,e00197,1,YUMI_eDNA_Plate1,Clupeidae,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,120,m,0
e00197_1,e00197,1,YUMI_eDNA_Plate1,Oncorhynchus,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,120,m,5614
e00197_1,e00197,1,YUMI_eDNA_Plate1,Sebastidae,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,120,m,2
e00197_1,e00197,1,YUMI_eDNA_Plate1,Pleuronectidae,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,120,m,0
e00197_1,e00197,1,YUMI_eDNA_Plate1,Gadidae,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,120,m,0
e00197_1,e00197,1,YUMI_eDNA_Plate1,Lycodes,202121011,Prince William Sound,A,2021-09-19T00:00:00Z,Yumi_USGS,120,m,5
e00198_1,e00198,1,YUMI_eDNA_Plate1,Clupeidae,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,120,m,0
e00198_1,e00198,1,YUMI_eDNA_Plate1,Oncorhynchus,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,120,m,0
e00198_1,e00198,1,YUMI_eDNA_Plate1,Sebastidae,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,120,m,5470
e00198_1,e00198,1,YUMI_eDNA_Plate1,Pleuronectidae,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,120,m,2799
e00198_1,e00198,1,YUMI_eDNA_Plate1,Lycodes,202121011,Prince William Sound,B,2021-09-19T00:00:00Z,Yumi_USGS,120,m,4968
e00199_1,e00199,1,YUMI_eDNA_Plate1,Oncorhynchus,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,120,m,0
e00199_1,e00199,1,YUMI_eDNA_Plate1,Ammodytidae,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,120,m,0
e00199_1,e00199,1,YUMI_eDNA_Plate1,Leuroglossus_schmidti,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,120,m,1
e00199_1,e00199,1,YUMI_eDNA_Plate1,Stenobrachius,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,120,m,3722
e00199_1,e00199,1,YUMI_eDNA_Plate1,Triglops_macellus,202121011,Prince William Sound,C,2021-09-19T00:00:00Z,Yumi_USGS,120,m,2
e00200_1,e00200,1,YUMI_eDNA_Plate1,Gadidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,2,m,0
e00200_1,e00200,1,YUMI_eDNA_Plate1,Oncorhynchus,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,2,m,9920
e00200_1,e00200,1,YUMI_eDNA_Plate1,Pleuronectidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,2,m,0
e00201_1,e00201,1,YUMI_eDNA_Plate1,Clupeidae,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,2,m,0
e00201_1,e00201,1,YUMI_eDNA_Plate1,Gadidae,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,2,m,0
e00201_1,e00201,1,YUMI_eDNA_Plate1,Oncorhynchus,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,2,m,9896
e00202_1,e00202,1,YUMI_eDNA_Plate1,Clupeidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,2,m,272
e00202_1,e00202,1,YUMI_eDNA_Plate1,Gadidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,2,m,0
e00202_1,e00202,1,YUMI_eDNA_Plate1,Oncorhynchus,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,2,m,6199
e00202_1,e00202,1,YUMI_eDNA_Plate1,Sebastidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,2,m,3
e00202_1,e00202,1,YUMI_eDNA_Plate1,Pleuronectidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,2,m,0
e00203_1,e00203,1,YUMI_eDNA_Plate1,Clupeidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,10,m,3221
e00203_1,e00203,1,YUMI_eDNA_Plate1,Gadidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,10,m,0
e00203_1,e00203,1,YUMI_eDNA_Plate1,Oncorhynchus,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,10,m,7017
e00203_1,e00203,1,YUMI_eDNA_Plate1,Ammodytidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,10,m,2537
e00203_1,e00203,1,YUMI_eDNA_Plate1,Sebastidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,10,m,0
e00204_1,e00204,1,YUMI_eDNA_Plate1,Clupeidae,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,10,m,7066
e00204_1,e00204,1,YUMI_eDNA_Plate1,Oncorhynchus,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,10,m,8481
e00204_1,e00204,1,YUMI_eDNA_Plate1,Ammodytidae,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,10,m,2314
e00204_1,e00204,1,YUMI_eDNA_Plate1,Gadidae,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,10,m,0
e00204_1,e00204,1,YUMI_eDNA_Plate1,Pleuronectidae,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,10,m,0
e00205_1,e00205,1,YUMI_eDNA_Plate1,Clupeidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,10,m,237
e00205_1,e00205,1,YUMI_eDNA_Plate1,Oncorhynchus,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,10,m,0
e00205_1,e00205,1,YUMI_eDNA_Plate1,Sebastidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,10,m,0
e00205_1,e00205,1,YUMI_eDNA_Plate1,Pleuronectidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,10,m,0
e00205_1,e00205,1,YUMI_eDNA_Plate1,Lycodes,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,10,m,0
e00205_1,e00205,1,YUMI_eDNA_Plate1,Hexagrammos,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,10,m,1
e00206_1,e00206,1,YUMI_eDNA_Plate1,Clupeidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,120,m,0
e00206_1,e00206,1,YUMI_eDNA_Plate1,Ammodytidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,120,m,0
e00206_1,e00206,1,YUMI_eDNA_Plate1,Sebastidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,120,m,1389
e00206_1,e00206,1,YUMI_eDNA_Plate1,Pleuronectidae,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,120,m,6403
e00206_1,e00206,1,YUMI_eDNA_Plate1,Lycodes,202122011,Prince William Sound,A,2021-09-18T00:00:00Z,Yumi_USGS,120,m,8
e00207_1,e00207,1,YUMI_eDNA_Plate1,Oncorhynchus,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,120,m,1263
e00207_1,e00207,1,YUMI_eDNA_Plate1,Gadidae,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,120,m,1268
e00207_1,e00207,1,YUMI_eDNA_Plate1,Leuroglossus_schmidti,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,120,m,1736
e00207_1,e00207,1,YUMI_eDNA_Plate1,Gymnelus_hemifasciatus,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,120,m,2004
e00207_1,e00207,1,YUMI_eDNA_Plate1,Clupeidae,202122011,Prince William Sound,B,2021-09-18T00:00:00Z,Yumi_USGS,120,m,0
e00208_1,e00208,1,YUMI_eDNA_Plate1,Clupeidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,120,m,3684
e00208_1,e00208,1,YUMI_eDNA_Plate1,Oncorhynchus,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,120,m,2412
e00208_1,e00208,1,YUMI_eDNA_Plate1,Gadidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,120,m,0
e00208_1,e00208,1,YUMI_eDNA_Plate1,Pleuronectidae,202122011,Prince William Sound,C,2021-09-18T00:00:00Z,Yumi_USGS,120,m,1756
e00209_1,e00209,1,YUMI_eDNA_Plate1,Clupeidae,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,2,m,13877
e00209_1,e00209,1,YUMI_eDNA_Plate1,Oncorhynchus,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,2,m,353
e00209_1,e00209,1,YUMI_eDNA_Plate1,Pleuronectidae,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,2,m,0
e00209_1,e00209,1,YUMI_eDNA_Plate1,Leuroglossus_schmidti,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,2,m,1
e00210_1,e00210,1,YUMI_eDNA_Plate1,Clupeidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,2,m,5807
e00210_1,e00210,1,YUMI_eDNA_Plate1,Gadidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,2,m,1250
e00210_1,e00210,1,YUMI_eDNA_Plate1,Oncorhynchus,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,2,m,3450
e00210_1,e00210,1,YUMI_eDNA_Plate1,Sebastidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,2,m,352
e00210_1,e00210,1,YUMI_eDNA_Plate1,Pleuronectidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,2,m,0
e00211_1,e00211,1,YUMI_eDNA_Plate1,Clupeidae,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,2,m,15157
e00211_1,e00211,1,YUMI_eDNA_Plate1,Oncorhynchus,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,2,m,2871
e00211_1,e00211,1,YUMI_eDNA_Plate1,Ammodytidae,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,2,m,0
e00211_1,e00211,1,YUMI_eDNA_Plate1,Gadidae,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,2,m,0
e00211_1,e00211,1,YUMI_eDNA_Plate1,Sebastidae,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,2,m,4458
e00212_1,e00212,1,YUMI_eDNA_Plate1,Clupeidae,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,10,m,10004
e00212_1,e00212,1,YUMI_eDNA_Plate1,Gadidae,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,10,m,0
e00212_1,e00212,1,YUMI_eDNA_Plate1,Oncorhynchus,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,10,m,3172
e00213_1,e00213,1,YUMI_eDNA_Plate1,Clupeidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,10,m,9458
e00213_1,e00213,1,YUMI_eDNA_Plate1,Oncorhynchus,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,10,m,3
e00213_1,e00213,1,YUMI_eDNA_Plate1,Sebastidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,10,m,0
e00213_1,e00213,1,YUMI_eDNA_Plate1,Pleuronectidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,10,m,954
e00213_1,e00213,1,YUMI_eDNA_Plate1,Lycodes,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,10,m,1
e00213_1,e00213,1,YUMI_eDNA_Plate1,Gadidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,10,m,0
e00214_1,e00214,1,YUMI_eDNA_Plate1,Clupeidae,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00214_1,e00214,1,YUMI_eDNA_Plate1,Gadidae,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00214_1,e00214,1,YUMI_eDNA_Plate1,Oncorhynchus,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00214_1,e00214,1,YUMI_eDNA_Plate1,Sebastidae,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00214_1,e00214,1,YUMI_eDNA_Plate1,Pleuronectidae,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00214_1,e00214,1,YUMI_eDNA_Plate1,Lycodes,extraction_blank,NA,NA,NA,Yumi_USGS,NA,NA,0
e00216_1,e00216,1,YUMI_eDNA_Plate1,Clupeidae,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,230,m,9866
e00216_1,e00216,1,YUMI_eDNA_Plate1,Gadidae,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,230,m,0
e00216_1,e00216,1,YUMI_eDNA_Plate1,Pleuronectidae,202111011,Prince William Sound,A,2021-09-20T00:00:00Z,Yumi_USGS,230,m,2783
e00217_1,e00217,1,YUMI_eDNA_Plate1,Clupeidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,230,m,12939
e00217_1,e00217,1,YUMI_eDNA_Plate1,Gadidae,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,230,m,0
e00217_1,e00217,1,YUMI_eDNA_Plate1,Oncorhynchus,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,230,m,0
e00217_1,e00217,1,YUMI_eDNA_Plate1,Leuroglossus_schmidti,202111011,Prince William Sound,B,2021-09-20T00:00:00Z,Yumi_USGS,230,m,1
e00218_1,e00218,1,YUMI_eDNA_Plate1,Clupeidae,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,230,m,10749
e00218_1,e00218,1,YUMI_eDNA_Plate1,Gadidae,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,230,m,0
e00218_1,e00218,1,YUMI_eDNA_Plate1,Oncorhynchus,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,230,m,0
e00218_1,e00218,1,YUMI_eDNA_Plate1,Ammodytidae,202111011,Prince William Sound,C,2021-09-20T00:00:00Z,Yumi_USGS,230,m,0
e00219_1,e00219,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,2,m,3217
e00219_1,e00219,1,YUMI_eDNA_Plate1,Gadidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,2,m,0
e00219_1,e00219,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,2,m,5767
e00219_1,e00219,1,YUMI_eDNA_Plate1,Sebastidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,2,m,0
e00220_1,e00220,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,2,m,6448
e00220_1,e00220,1,YUMI_eDNA_Plate1,Gadidae,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,2,m,0
e00220_1,e00220,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,2,m,4823
e00220_1,e00220,1,YUMI_eDNA_Plate1,Cymatogaster_aggregata,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,2,m,5985
e00220_1,e00220,1,YUMI_eDNA_Plate1,Pleuronectidae,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,2,m,0
e00221_1,e00221,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,2,m,0
e00221_1,e00221,1,YUMI_eDNA_Plate1,Gadidae,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,2,m,0
e00221_1,e00221,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,2,m,17162
e00221_1,e00221,1,YUMI_eDNA_Plate1,Ammodytidae,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,2,m,0
e00221_1,e00221,1,YUMI_eDNA_Plate1,Lycodes,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,2,m,0
e00221_1,e00221,1,YUMI_eDNA_Plate1,Leuroglossus_schmidti,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,2,m,4
e00222_1,e00222,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,10,m,1876
e00222_1,e00222,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,10,m,3002
e00222_1,e00222,1,YUMI_eDNA_Plate1,Pleuronectidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,10,m,0
e00222_1,e00222,1,YUMI_eDNA_Plate1,Citharichthys,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,10,m,1325
e00223_1,e00223,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,10,m,9347
e00223_1,e00223,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,10,m,0
e00223_1,e00223,1,YUMI_eDNA_Plate1,Gadidae,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,10,m,0
e00223_1,e00223,1,YUMI_eDNA_Plate1,Pleuronectidae,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,10,m,0
e00224_1,e00224,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,10,m,5952
e00224_1,e00224,1,YUMI_eDNA_Plate1,Gadidae,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,10,m,0
e00224_1,e00224,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,10,m,3148
e00224_1,e00224,1,YUMI_eDNA_Plate1,Ammodytidae,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,10,m,0
e00225_1,e00225,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,120,m,2666
e00225_1,e00225,1,YUMI_eDNA_Plate1,Gadidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,120,m,0
e00225_1,e00225,1,YUMI_eDNA_Plate1,Ammodytidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,120,m,0
e00225_1,e00225,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,120,m,0
e00225_1,e00225,1,YUMI_eDNA_Plate1,Sebastidae,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,120,m,0
e00225_1,e00225,1,YUMI_eDNA_Plate1,Atheresthes,202131011,Prince William Sound,A,2021-09-22T00:00:00Z,Yumi_USGS,120,m,7083
e00226_1,e00226,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,120,m,0
e00226_1,e00226,1,YUMI_eDNA_Plate1,Gadidae,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,120,m,790
e00226_1,e00226,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,120,m,251
e00226_1,e00226,1,YUMI_eDNA_Plate1,Perciformes,202131011,Prince William Sound,B,2021-09-22T00:00:00Z,Yumi_USGS,120,m,478
e00227_1,e00227,1,YUMI_eDNA_Plate1,Clupeidae,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,120,m,5102
e00227_1,e00227,1,YUMI_eDNA_Plate1,Gadidae,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,120,m,0
e00227_1,e00227,1,YUMI_eDNA_Plate1,Oncorhynchus,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,120,m,4875
e00227_1,e00227,1,YUMI_eDNA_Plate1,Atheresthes,202131011,Prince William Sound,C,2021-09-22T00:00:00Z,Yumi_USGS,120,m,5
e00228_1,e00228,1,YUMI_eDNA_Plate1,Clupeidae,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00228_1,e00228,1,YUMI_eDNA_Plate1,Gadidae,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00228_1,e00228,1,YUMI_eDNA_Plate1,Oncorhynchus,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00228_1,e00228,1,YUMI_eDNA_Plate1,Ammodytidae,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00229_1,e00229,1,YUMI_eDNA_Plate1,Clupeidae,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00229_1,e00229,1,YUMI_eDNA_Plate1,Gadidae,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00229_1,e00229,1,YUMI_eDNA_Plate1,Oncorhynchus,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00229_1,e00229,1,YUMI_eDNA_Plate1,Ammodytidae,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00229_1,e00229,1,YUMI_eDNA_Plate1,Pleuronectidae,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS,NA,NA,0
e00231_1,e00231,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,2,m,992
e00231_1,e00231,1,YUMI_eDNA_Plate1,Oncorhynchus,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,2,m,0
e00231_1,e00231,1,YUMI_eDNA_Plate1,Sebastidae,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,2,m,1572
e00231_1,e00231,1,YUMI_eDNA_Plate1,Cymatogaster_aggregata,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,2,m,1
e00231_1,e00231,1,YUMI_eDNA_Plate1,Pleuronectidae,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS,2,m,0
e00232_1,e00232,1,YUMI_eDNA_Plate1,Clupeidae,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS,2,m,9
